username;;date;;retweets;;favorites;;text;;geo;;mentions;;hashtags;;id;;permalink
FederalistAlley;;2018-07-21 16:34;;1;;2;;"Weekend brunches should be spent dining with friends, not waiting in line. We have the best brunch pizzas in town and all of them can be made vegan! Open at 1130a with amazing sangria,… https://www.instagram.com/p/BlgCY7kgUtW/?utm_source=ig_twitter_share&igshid=1odqs8c3ttcg0 …";;;;;;;;"1020708609963982848";;https://twitter.com/FederalistAlley/status/1020708609963982848
gregorycz;;2018-07-21 16:00;;2;;2;;"#RACEDAY | #tbt to last year in Reno and @baracing Ready to #sendit | @binkdesigns | | #LOORRS #ThisIsShortCourse #LucasOilOffroad . . . . . #reno #sparks #nevada #shortcourse… https://www.instagram.com/p/Blf-fYpFCZE/?utm_source=ig_twitter_share&igshid=187524bbe2dap …";;;;@baracing @binkdesigns;;#RACEDAY #tbt #sendit #LOORRS #ThisIsShortCourse #LucasOilOffroad #reno #sparks #nevada #shortcourse;;"1020700036034891783";;https://twitter.com/gregorycz/status/1020700036034891783
SaraSampaio;;2018-07-21 15:59;;118;;1769;;"It’s my birthdayyyyyy em Carneros Resort and Spa https://www.instagram.com/p/Blf-YXfFbb3/?utm_source=ig_twitter_share&igshid=1dqz4q6kqyc0i …";;;;;;;;"1020699792371068928";;https://twitter.com/SaraSampaio/status/1020699792371068928
Foximus05;;2018-07-21 15:01;;0;;4;;"Car shows aren’t usually our thing. But rolled out to carsandcoffeesf this morning to let people see the new build. #believeinorange #team501 @The Shops at Hilltop https://www.instagram.com/p/Blf3u8GFaSl/?utm_source=ig_twitter_share&igshid=15fjjmw3nhkbt …";;;;@The;;#believeinorange #team501;;"1020685175951413249";;https://twitter.com/Foximus05/status/1020685175951413249
thekellyecarter;;2018-07-21 14:53;;1;;3;;"My #10bestdaysofsummer are underway! Soprano nadine.sierra and tenor @tenortetelman absolutely wowed with their voices and chemistry at @napafest Opening Night: Opera Under the Stars at… https://www.instagram.com/p/Blf2yr7hnXQ/?utm_source=ig_twitter_share&igshid=1s1ic9btut2hl …";;;;@tenortetelman @napafest;;#10bestdaysofsummer;;"1020683107391983616";;https://twitter.com/thekellyecarter/status/1020683107391983616
laceynmc;;2018-07-21 14:26;;2;;4;;"Most fears are driven by our insecurities, we're afraid of failing or afraid of what people might think of us. But, if you never try then you'll never know your full potential, you'll… https://www.instagram.com/p/BlfzunEAGPA/?utm_source=ig_twitter_share&igshid=yvhmh877zpev …";;;;;;;;"1020676376221954048";;https://twitter.com/laceynmc/status/1020676376221954048
JustineMachine;;2018-07-21 07:38;;0;;7;;"Ate sushi then yelled at a bro named Kyle @South Lake Tahoe, California https://www.instagram.com/p/BlfFAv1nF2G/?utm_source=ig_twitter_share&igshid=a8b68llzgsam …";;;;@South;;;;"1020573635726192640";;https://twitter.com/JustineMachine/status/1020573635726192640
DaraTaylorMusic;;2018-07-21 03:01;;0;;6;;"What an incredible day of recording at Skywalker Sound! Thanks to @sundancefestuk and @skywalkersound and my amazing collaborators, Director @tom_quinn and Sound Designer @audioblackholes… https://www.instagram.com/p/BlelZc-nyz1/?utm_source=ig_twitter_share&igshid=1wc4xvmrbsyyc …";;;;@sundancefestuk @skywalkersound @tom_quinn @audioblackholes;;;;"1020504118819926016";;https://twitter.com/DaraTaylorMusic/status/1020504118819926016
Deannarelli;;2018-07-21 02:06;;0;;13;;"loyolahigh class of 2010 Julian Lopez now owns one of the top rated restaurants in Mendocino, CA #cafebeaujolais. Julian played for me in 2008 as a sophomore… https://www.instagram.com/p/BlefFN0DaXKnpsn_nQwcoVj2eWw-j4ruKJgpFs0/?utm_source=ig_twitter_share&igshid=1hmbj008bdfo9 …";;;;;;#cafebeaujolais;;"1020490231047491584";;https://twitter.com/Deannarelli/status/1020490231047491584
runcandice;;2018-07-21 01:49;;0;;87;;"Stoke level HIGH... final preparations for the Tahoe Rim Trail 100, wake up call 2:30am tomorrow ... race start 5am. @WeAreNation ‘s Don Freeman will be crewing and pacing me, super… https://www.instagram.com/p/BledEoWA365/?utm_source=ig_twitter_share&igshid=89op7t9jfomk …";;;;@WeAreNation;;;;"1020485931067793408";;https://twitter.com/runcandice/status/1020485931067793408
KCRAdapper;;2018-07-21 00:57;;2;;4;;"Coming up tonight on @kcranews ... it’s an opportunity of a lifetime for these ladies foothillgoldbeijer18 tune in! @Bella Vista High School https://www.instagram.com/p/BleW4COAo44/?utm_source=ig_twitter_share&igshid=1ord76kb9j22d …";;;;@kcranews @Bella;;;;"1020472705257107457";;https://twitter.com/KCRAdapper/status/1020472705257107457
Elenahight;;2018-07-21 00:51;;2;;4;;"just jump @volcomwomens gopro #summerfun #liveloveadventure @Lake Tahoe https://www.instagram.com/p/BleWgVGgVJe/?utm_source=ig_twitter_share&igshid=x599ovyxmsgd …";;;;@volcomwomens @Lake;;#summerfun #liveloveadventure;;"1020471373657878528";;https://twitter.com/Elenahight/status/1020471373657878528
MichealBurt;;2018-07-21 00:13;;1;;4;;"Retreat to Attack.... pick ideas up and bring them home with you.... #motivation #entrepreneur #success #beamonster @Carneros Resort and Spa https://www.instagram.com/p/BleR954FUV4/?utm_source=ig_twitter_share&igshid=1bfp7tjrizvf2 …";;;;@Carneros;;#motivation #entrepreneur #success #beamonster;;"1020461853242085376";;https://twitter.com/MichealBurt/status/1020461853242085376
runquistwines;;2018-07-20 22:56;;5;;8;;"We have added Carignane to our line up. It’s in July’s Send Me Everything 2 wine club. @Jeff Runquist Wines https://www.instagram.com/p/BleIIbNnriD/?utm_source=ig_twitter_share&igshid=1d1da3081iez7 …";;;;@Jeff;;;;"1020442263749570561";;https://twitter.com/runquistwines/status/1020442263749570561
Linda_Mia;;2018-07-20 22:44;;3;;20;;"I think the A&W Root Beer floats were a hit!! Look at those smiles! #LincolnPride #PacNorthProud #OneTeam #VOA365 @coito0528pic.twitter.com/m4twg8rZp8 – at The Home Depot";;;;@coito0528pic;;#LincolnPride #PacNorthProud #OneTeam #VOA365;;"1020439325312409602";;https://twitter.com/Linda_Mia/status/1020439325312409602
lesliegstanton;;2018-07-20 21:27;;1;;5;;"#maroon5 #redpillbluestour #adamlevine Sacramento June 2 My photo & edit @Golden 1 Center https://www.instagram.com/p/Bld_IQiF4_Z/?utm_source=ig_twitter_share&igshid=1w7qegxtsah3h …";;;;@Golden;;#maroon5 #redpillbluestour #adamlevine;;"1020419970755440641";;https://twitter.com/lesliegstanton/status/1020419970755440641
skyrondenet;;2018-07-20 21:01;;1;;4;;"There is so much money in Truckee! Come on people. Contribute to our youth by getting this skatepark built. . . #rockermemorialskatepark #supportouryouth… https://www.instagram.com/p/Bld8AJqFrvT/?utm_source=ig_twitter_share&igshid=1jeicam1c9v3f …";;;;;;#rockermemorialskatepark #supportouryouth;;"1020413366223843328";;https://twitter.com/skyrondenet/status/1020413366223843328
thebreakofdawns;;2018-07-20 19:30;;0;;11;;"For the past 2 days, I’ve spent an obscene amount of hours working on the Thailand itinerary and I don’t think I’ve ever been as indecisive about anything my whole life as I am with this!… https://www.instagram.com/p/Bldw-wjDniH/?utm_source=ig_twitter_share&igshid=fbxuvi42wktg …";;;;;;;;"1020390524589682688";;https://twitter.com/thebreakofdawns/status/1020390524589682688
JessicatChase;;2018-07-20 19:11;;3;;6;;"TONIGHT! DOKKEN plays ACE OF SPADES in Sacramento! #dokken #dondokken #wildmickbrown #jonlevin #chrismccarvill #sacramento @Ace Of Spades https://www.instagram.com/p/Bldvj1KnNCo/?utm_source=ig_twitter_share&igshid=1jh5j292ykuvp …";;;;@Ace;;#dokken #dondokken #wildmickbrown #jonlevin #chrismccarvill #sacramento;;"1020385734455382016";;https://twitter.com/JessicatChase/status/1020385734455382016
